박근혜 때 들어올 때 더니 , 이제 수 없이 운용 하 는 움직임 에 는 를 고 딴지 를 거 는 중앙 중국 신문 인가	0
포탄 교체 네	0
이 쓰레기 신문 들 뭐 라는 거 여 ? 들 은 국가 국민 도움 안 되 요	0
근평 이 먼 생각 하 고 사 시 는 기자 님 인가 이런 시국 난도질 이 냐	0
야 중앙 너 네 박 그 네 때 사드 들어와야 한다고 지 랄 떨 어 사드 들어왔 잖아	0
짜 가 기 래 기 들 ㅡ사드로 날려 버려라 ㅡ	0
이 쯤 되 면 간첩 아닌가 어짜피 다 알 고 있 을 것 같 긴 한데 아주 그냥 몇 기 있 고 성능 어느 정도 되 고 다 알려 주 는구만	0
기 레기 그래서 뭐 어쩌 라고	0
CJD 아웃 니 들 사 드 들여오 자며 개 거품 물 었 던 거 기억 한다	0
중앙 또 소설 쓰 고 자빠졌 네요 이런 기사 국익 도움 ? 니 국민 들 이 혐오 하 는 신문사 위 다투 는 거 아닙니까	0
진리 니 들 싫 다 잖 어 ㅋㅋㅋ	0
종양 기 레기 쓰레 빠 야 재미나 냐	0
이런 것 국익 이 무엇 인지 도 아니 면 말 고식 적 에게 의 군사 알려 는 이런 매국노 집 다 폐쇄 가 답 이 다 저 을 간첩 조 로 다스려 적 에게 정보 그것 도 실시간 으로 알려 주 는 게 간첩 아닌가 국민 이 와 군사력 전개 까지 아야 하나 진정 으로 애국 하 는 게 무엇 인가 군사 보안법 어디 갔 나	0
왜 사드 막 는지 이해 안 간다 말 들 은 데 다 나 . 몇몇 놈 들 의 농간 에 시민 이 부화뇌동 한 탓 . 이 나라 에 불량 한 선동가 놈 들 은 곧 천벌 을 을 것 이 다 .	0
언론 문제 아니 다 시민 의식 을 시켜야 한다 . 어느 지역 이 던 지역주의 지역 감정 부추키 면 안 되 고 국가 지역 주민 보상 받 으면 서로 서로 양보 를 하 는 문화 필요 함	0
국방 은 비밀리 해야 지 다 떠벌리 고 데모 하 면 중국 . 반발 하 하 고 떠벌리 는 거 아니 냐 이 기사 쓴 놈 잡 아 넣 어라 국가 비밀 을 에 떠벌리 는 나라 있 냐	0
내 싸드 배치 반대 한다고 성주 가 서 데모 질 하 고 헛 한 거 지금 땅 고 후회 한다 `~~~ 리들 한테 아서 그 짓 을 한 거 야 성주 군청 하 던 데 모질 은 지금 하 는가 몰라 성주 안 변한다	0
조중동 하 는 짓 국가 매국 행위 일 뿐 이 다	0
아니 내 총 든 말 든 그걸 옆집 에 해서 이해 를 하 냐 ? 같 은 놈 들 . 주권 니 구한 말 수구 사대당 소리 듣 지 . . 누구 냐고 ? ? 임마 , 씨 이 지 . . 자꾸 대한 민국 을 서방 국가 이탈 시키 려는 ×××	0
네 들 원한 거 잖 아 이제 딴소리 야	0
들여왔 으면 들여 온 거 지 느 네 들 어느 나라 백성 인데 호들갑 이 야	0
뭔가 정부 트집 좀 잡 고 싶 어 근질근질 한다는 것 해 간다만 짱 개 턱밑 꼬 챙 인데 아서 하 는 것 도 아닌데 을 위해서 잠시 참으 면 안 되 냐 개 러 기 야 . .	0
샤드 들어온지 얼마 됫다고 노후 됫다는거야 사 기 치 다 걸리 면 손목 아 지 날라 분다	0
누가 보 면 사드 문재인 정부 결정 한 건 줄 알 겠 다 푸하하 하하 기자 왜 하 냐	0
지지 한다 중앙 니들 짱 개 개 노릇 하 고 당기 냐 그냥 죽 어라 ㅋㅋㅋ	0
안보 관련 된 것 들 언론 보도 좀 자재 해야 한다 과 된 것 들 또한 마찬가지 로 뿐 라 모두 가 모른 척 해 주 면 안 되 는지 참 시끄럽 게 한다 .	0
제동 뭐 하 니	0
중앙 혼란 키 울 려고 부추키 고 있 구나 기 래 기 들	0
안 보 지 원사 은 이 와 근평 이 이적죄 군사 기밀 보호법 위반 여부 즉각 수사 하 라	0
진짜 조중동 사라져라	0
중국 속국 맞 네 문 중국 시 황제 결제 받 고 실시 했 다는 이야기	0
중국 속국 맞 네	0
기 레 기 기 기 레기 종양 종양 종양 이런 말 안 불만 으로 알 고 우리 가 알 아서 기 미군 의 그림자 를 밟 . 기 레기 기 레 기 이 근평 레기 종양 종양 종양 . ..	0
사드 철수 시켜라 방어 체계 다 . 방위비 관련 하 여서 사드 설 치건 을 협상 을 통한 % 절감 요구 . 미국 요즈음 들 어 없 는 국가 로 다 . 우리 우방 도 아니 . 은 자기 우월주의 외치 는 제국주의 국가 로 변해 버렸 다 . 사드 철수 철수 ! 사드 철수	0
중국 에 대한민국 은 왜	0
사이비 언론 답 다	0
이런 기자 매국노 라고 한다 이 평 근 매 국 노	0
개량 하 고 확실 하 게 하 여 사용 하 자	0
사드 , 미국 요구시 철수 조건 을 방위비 를 50 각기 를 바란다 이 . 는 양국 의 싸움 에 새우등 터질 것 이 다 전략 적 으로 대응 하 고 중국 잘 활용 하 여 미국 이 우리 에게 도움 요청 도록 해야 한다 . 미국 은 우리 우방 국가 가 아니 다 .	0
정말 조중동 기 찬다 로 먹 고 고 하 냐 ? 원시 세포 바닷속 의 해 삼도 가 는 구멍 나오 는 구멍 이 따로 있 . 박 시절 안 들 어 오 면 국가 전복 될 것 처럼 입 에 게거품 더니 .. 아니 똥 거품 . ..	0
댓글 그만 달 아라 되 지 않 는 글 적 지마 라 너희 들 간첩 인가	0
그만 좀 해라 정도 받 아 드셨 으면 말 이 다 .	0
사 드 고 뭐 고 하연 간 군사 장비 모두 대구경북 밀 어 넣 아라 어 치피 토착 왜구 미 통 당 찍 을 인간 들 이 니 정부 여당 서 받 을 생각 은 마라	0
이 시점 저것 때 히 필요 할까 코 러 나 궁리 나 하 지 전쟁 할 힘 이 다 들 어디 있 겠 나 이것 누구 작품 인지 심히 궁금 타 ㅡ 공짜 오 는 것 아니 고	0
이런 기사 좀 올리 지 마 라 빨개 이 냐	0
요 신문사 나라 종양 아닐 수 없 다 기밀 같 으면 보호 해야 한다는 생각 안 들 까	0
미국 중국 사이 끼인 우리나라 슬픈 현실	0
국가 보안법 위반 아냐 국가 기밀 이렇게 나불거리 면 처벌 해야지	0
제목 뽑 는 거 보소	0
사드 빼 고 주한 용병 들 철수 해라	0
박근혜 때 할 한 물건 처럼 에서 이제 는 사드 문재인 과 의 관계 를 들여서 는 는 보도 하 고 있 네요 어째서 논조 가 이렇게 이율배반 적 인가요 들 의 은 친일 에서 반공 , 에서 민주 로 할 때 았 지만 이건 너무 표리부동 짓 이 라 생각 드 네요 한 가지 일 을 놓 고 기준 도 없이 시시각각 논조 변하 는 신문사 줏대 없 는 짓거리 를 독자 및 국민 들 이 어떻게 받아들여야 하 나요 ? 참 우습 다는 표현 이 제일 맞 는 것 같 습니다 . 이 기 레 기 들	0
자아 분열 중 인 종양	0
또 중양 일보 냐 국익 도움 안 되 는 놈 들 대처 왜 살 아 있 나	0
중앙일보 없애 버려야 인가 ? 새 당연히 해야 하 는 거 안 아닌가 ? 중국 자극 해 정권 에 타격 주려 기 레기 기사 를 게재 는 몰 상식 한 놈 들 . ..	0
과학 기술 전혀 모름 레이다 기능 말 고 , 미사일 을 가 하 ? 훈련 할 말 고 , 좌표 알려 주 지 말 고 한 번 사용 해 봤 으면 . .	0
방위비 뜯 어 가 고 불량 무기 팔아먹 는 가짜 동맹 깡패 미군 Yankee go home now	0
조중동 이런 일 신경 쓰 지 말 고 너 네 폐간 어떻게 진행 될 지 고민 해라	0
종양 매국노 집합체 인가 봐	0
박 그 네 때 악 지르 며 미군 사드 설치 햇 던 놈 들 이 흔들 어 자신 들 존재 를 대립 시키 려는 의도 가 너무 에 띈다 ... 이건 똥파리 아냐 ~ 붙 어서 기생 하 는 빈대 ~	0
중국 겁먹 고 먼저 보고 하 다니 한심 하 기 짝 없 네	0
이 기사 중공 너무나 고마워 합니다	0
니 들 떠들 어서 누가 혜택 보 지 한심 한 시 키 들	0
보수 주 일보 안보 쥐앙 !! 막장 의 대명사 ♩~ 일보 !!	0
고물 인가	0
자국 내 군사 적 행위 비밀 해야 하 느 것 아녀 근데 기 레기 조중동 아들 간첩 행위 아녀	0
조중동 세무 조사 했 으면	0
여기 댓글 다는 좌 빠 들 얼굴 한 번 보 고 싶 다 얼굴 공개 해줘요	0
미군 아웃	0
조 레 기 들 어떻 게 라도 현 정부 와 국민 들 이간질 시킬려고 이 나 있 는 것 같 네요 ~~ 조 . . 동 니 들 이 들 이 라고 설래 발 해 놓 고 . 이건 뭔 시 츄 에이 션	0
조 . 동 아웃	0
내 나라 하 는 무기 를 누가 무엇 하 는 눔 매국 노여 용 무기 도 고 ~~	0
박근혜 때 사드 필요 하 다며 거품 물 던 조중동 아니 던가 기 레 부르 겠 나 .	0
어느 나라 언론 이 냐 안보 신경 쓰 지 아니하 고 군사 기밀 을 에 알리 는 것	0
사드 철수 시켜라 누굴 위해 지속 하 는가	0
제목 보 고 알 았 다 ㅋ 중앙	0
사드 찬성 해 놓 고 이제 국제 적 논란 키우 려는 악성 종양	0
중앙 아 최소 일관 성 이 라도 가져 봐라	0
박정 권 설치 하 면 탄핵 감 이 고 문정 사드 설치 하 면 . . 설비 보충 이 냐 . ㅋㅋ ㅋㅋ	0
사드 강화 하 고 토착 짱 퀘 들 박멸 해야 합니다	0
노후 장비 교체 해야 할 것 아니 냐 도 했으니 새 것 교체 . 중국 사드 하 중국 이 우리 우방 이 라서 편드 는 것 이 냐 ? 중국 으로 가 라	0
조중동 이것 들 사 드 들여와야 한다고 발광 했 는데 지금 뭐 래는 거 냐	0
중앙 빠 시 오 jtbc 중앙 임 문재 인호 출범 시 중앙일보 회장 초대 미국 특사 다녀옴	0
아래 고갱이 중앙 하 고 jtbc 그 에 그 지만 초반 에 는 논조 가 다 사장 하 고 하 면서 그나마 제대로 보도 했 는데 지금 은 도 찐 개 이 지 . . 종이 에선 중앙 조동 보다 하 면 더 했 지 못하 진 않 았 단다 .	0
동 무래 공화국 영웅 이 야	0
몰래 들여와야 한다고 했 어 난 조중동 거의 안 봐서 잘 모르 겠 다	0
일 사드 발사대 기 이동 차량 대 들어왔 어요 월 것 과 같 기종 . 평택 모의탄 하 던 것 그걸 가져온 듯 합니다 . .	0
진보 정권 정권 이나 미국 야 정권 압력 굴복 하 않 는 모습 을 보이 고 싶 었 제일 먼저 천안 함 재 조사 했 겠 지 . 그러나 지금 어떠 냐 ? 천안 함 재 는 커녕 조작 된 가 진실 이 라고 공개 적 만 취하 는 봐도 진보 정권 이 라고 보 수와 다를 게 없 다 . 사드 도 어차피 이 하 고 싶 은 대로 하 는 것 협의 운운 하 는 데 일방 적 통보 나 겠 지 .	0
양키 짱 궤 똑같 은 것 들 끼리	0
미 중 의 균형 이롭 중국 이 허접 하 면 미국 이 우리 에게 갑 질 한다	0
철저 한 우리나라 이익 기준 해야 . 의 내일 적 으로 또는 그 반대 그게 현실 이 니	0
이미 해 가지 고 있 는 걸 우리 보 고 있 다	0
트럼프 씨 당신 패배 . 방법 딱 한 . . 중국 과 전쟁 . . 으면 . 당신 은 에 .	0
한반도 통일 더 적극 적 인 나라 승리 한다	0
미국 내부 문제 해결 하 거라	0
동맹 강조 하 면서 방위비 삥 잔뜩 뜯어내 려 하 니 양아치 이러 지 않 는다	0
이전 정부 정도 는 아니 었 다 알 고나 있 냐 이 이러 는지 ?	0
잡것 들 생각 할 게 뭐 있 냐 미국 국가 이 고 중국 은 공산 국가 인대 말 있 나 . 글고 재인 이 도 시진핑 따라 갈라고 하 는 대 그럼 선택지 어디 일까 들 아	0
끝 미국 제대로 개길 아시아 대표 선수	0
우리 나라 정명가도 가 되 어서 않 될 것 이 다	0
생각 할수록 우리 나라 참 두 깡패 친구 를 . 생 .	0
좋 은 분석 입니다 절대 미국 할 수 없 고 가까운 동맹 하 것 이 좋 것 같 네요 방위비 문제 는 지만 그러나 중국 무시 하 기 에 는 와 적 으로 너무 많이 연결 되 어 있 으니 고민 이 겠 지요 안보 경제 중요 하 지요 잘 현명 한 외교 기대 합니다	0
주한 미군 장비 인데 기 래 기 너무 관심 가지 네 니 들 간첩 이 냐	0
진정 한 보수 정권 안보 중시 하 는 대구 견 북 사드 대 정도 들여놓 자	0
조선족 인 민아 게 소리 하 느라 애쓴다	0
